genre,category,title,year,distribution,description,url,cover_photo
War,Hollywood,Rambo,2008,BluRay,"Vietnam veteran John Rambo has survived many harrowing ordeals in his lifetime and has since withdrawn into a simple and secluded existence in Thailand, where he spends his time capturing snakes for local entertainers, and chauffeuring locals in his old PT boat. Even though he is looking to avoid trouble, trouble has a way of finding him: a group of Christian human rights missionaries, led by Michael Burnett and Sarah Miller, approach Rambo with the desire to rent his boat to travel up the river to Burma. For over fifty years, Burma has been a war zone. The Karen people of the region, who consist of peasants and farmers, have endured brutally oppressive rule from the murderous Burmese military and have been struggling for survival every single day. After some inner contemplation, Rambo accepts the offer and takes Michael, Sarah, and the rest of the missionaries up the river. When the missionaries finally arrive at the Karen village, they find themselves part of a raid by the sadistic Major Pa Tee Tint and a slew of Burmese army men. A portion of the villagers and missionaries are tortured and viciously murdered, while Tint and his men hold the remainder captive. Concerned by their disappearance, the minister in charge of the mission gathers a group of mercenaries and pleas Rambo transport them with his boat, since he knows their last exact location. But Rambo can't stay behind: he joins the team where he belongs, to liberate the survivors from the clutches of Major Tint in what may be one of his deadliest missions ever ...<more>",https://fzmovies.net/movie-Rambo--hmp4.htm,https://fzmovies.net/imdb_images/Rambo.jpg
War,Hollywood,Expend4bles,2023,BluRay,"Armed with every weapon they can get their hands on, the Expendables are the world's last line of defense and the team that gets called when all other options are off the table.Tags : good versus evil...<more>",https://fzmovies.net/movie-Expend4bles--hmp4.htm,https://fzmovies.net/imdb_images/Expend4bles.2023.jpg
War,Hollywood,Sniper The White Raven,2022,BluRay,"After suffering a tragedy at the hand of invading soldiers in Donbas, an Ukrainian physics teacher seeks revenge. He sets his sights on an elite Russian sniper whose elimination could change the tide of the conflict.Tags : soldier | sniper...<more>",https://fzmovies.net/movie-Sniper%20The%20White%20Raven--hmp4.htm,https://fzmovies.net/imdb_images/Sniper.The.White.Raven.2022.jpg
War,Hollywood,Schindlers List,1993,BluRay,Oskar Schindler is a vainglorious and greedy German businessman who becomes unlikely humanitarian amid the barbaric Nazi reign when he feels compelled to turn his factory into a refuge for Jews. Based on the true story of Oskar Schindler who managed to save about 1100 Jews from being gassed at the Auschwitz concentration camp. A testament for the good in all of us. ...<more>,https://fzmovies.net/movie-Schindlers%20List--hmp4.htm,https://fzmovies.net/imdb_images/Schindlers%20List.jpg
War,Hollywood,Where Hands Touch,2018,WEB-DL,"Germany 1944: 15-year old Leyna (Amandla Stenberg), daughter of a white German mother and a black father, lives in fear due to the color of her skin. When she meets Lutz (George MacKay), the son of a prominent SS officer and a member of the Hitler Youth - mandatory for all Aryan boys since 1936 -…Tags : racism...<more>",https://fzmovies.net/movie-Where%20Hands%20Touch--hmp4.htm,https://fzmovies.net/imdb_images/Where.Hands.Touch.2018.jpg
War,Hollywood,Overlord,2018,BluRay,"Night of the 5 to the 6 June, 1944. On the eve of D-Day, several American paratroopers are dropped behind enemy lines to carry out a mission crucial to the invasion's success: destroy a radio tower in an old French town close to Normandy's beaches, that Third Reich uses as straight communication…...<more>",https://fzmovies.net/movie-Overlord--hmp4.htm,https://fzmovies.net/imdb_images/Overlord.2018.jpg
War,Hollywood,The Last Samurai,2003,BluRay,"In the 1870s, Captain Nathan Algren, a cynical veteran of the American Civil war who will work for anyone, is hired by Americans who want lucrative contracts with the Emperor of Japan to train the peasant conscripts for the first standing imperial army in modern warfare using firearms. The imperial Omura cabinet's first priority is to repress a rebellion of traditionalist Samurai -hereditary warriors- who remain devoted to the sacred dynasty but reject the Westernizing policy and even refuse firearms. Yet when his ill-prepared superior force sets out too soon, their panic allows the sword-wielding samurai to crush them. Badly wounded Algren's courageous stand makes the samurai leader Katsumoto spare his life; once nursed to health he learns to know and respect the old Japanese way, and participates as advisor in Katsumoto's failed attempt to save the Bushido tradition, but Omura gets repressive laws enacted- he must now choose to honor his loyalty to one of the embittered sides when the conflict returns to the battlefield... ...<more>",https://fzmovies.net/movie-The%20Last%20Samurai--hmp4.htm,https://fzmovies.net/imdb_images/The%20Last%20Samurai.jpg
War,Hollywood,Inglourious Basterds,2009,BluRay,"In Nazi-occupied France, young Jewish refugee Shosanna Dreyfus witnesses the slaughter of her family by Colonel Hans Landa. Narrowly escaping with her life, she plots her revenge several years later when German war hero Fredrick Zoller takes a rapid interest in her and arranges an illustrious movie premiere at the theater she now runs. With the promise of every major Nazi officer in attendance, the event catches the attention of the ""Basterds"", a group of Jewish-American guerilla soldiers led by the ruthless Lt. Aldo Raine. As the relentless executioners advance and the conspiring young girl's plans are set in motion, their paths will cross for a fateful evening that will shake the very annals of history. ...<more>",https://fzmovies.net/movie-Inglourious%20Basterds--hmp4.htm,https://fzmovies.net/imdb_images/Inglourious%20Basterds.jpg
War,Hollywood,Greyhound,2020,WEB-DL,"Based upon the novel ""The Good Shepherd"" by C S Forester, this is the thrilling story of the leader of an Allied convoy crossing the North Atlantic in 1942 as he faces relentless attack by a Nazi submarine wolf pack. The leader of the convoy's destroyer screen is a US Navy commander making his…...<more>",https://fzmovies.net/movie-Greyhound--hmp4.htm,https://fzmovies.net/imdb_images/Greyhound.2020.jpg
War,Hollywood,Pearl Harbor,2001,BluRay,"Pearl Harbor is a classic tale of romance set during a war that complicates everything. It all starts when childhood friends Rafe and Danny become Army Air Corps pilots and meet Evelyn, a Navy nurse. Rafe falls head over heels and next thing you know Evelyn and Rafe are hooking up. Then Rafe volunteers to go fight in Britain and Evelyn and Danny get transferred to Pearl Harbor. While Rafe is off fighting everything gets completely whack and next thing you know everybody is in the middle of an air raid we now know as ""Pearl Harbor."" ...<more>",https://fzmovies.net/movie-Pearl%20Harbor--hmp4.htm,https://fzmovies.net/imdb_images/Pearl%20Harbor.jpg
