genre,category,title,year,distribution,description,url,cover_photo
Sci-Fi,Hollywood,Maze Runner 3 - The Death Cure,2018,BluRay,"Young hero Thomas embarks on a mission to find a cure for a deadly disease known as the ""Flare"".",https://fzmovies.net/movie-Maze%20Runner%203%20-%20The%20Death%20Cure--hmp4.htm,https://fzmovies.net/imdb_images/Maze.Runner.The.Death.Cure.2018.jpg
Sci-Fi,Hollywood,Transformers Rise of the Beasts,2023,BluRay,"During the '90s, a new faction of Transformers - the Maximals - join the Autobots as allies in the battle for Earth.Tags : good versus evil...<more>",https://fzmovies.net/movie-Transformers%20Rise%20of%20the%20Beasts--hmp4.htm,https://fzmovies.net/imdb_images/Transformers.Rise.of.the.Beasts.2023.jpg
Sci-Fi,Hollywood,Tenet,2020,BluRay,"In a twilight world of international espionage, an unnamed CIA operative, known as The Protagonist, is recruited by a mysterious organization called Tenet to participate in a global assignment that unfolds beyond real time. The mission: prevent Andrei Sator, a renegade Russian oligarch with…...<more>",https://fzmovies.net/movie-Tenet--hmp4.htm,https://fzmovies.net/imdb_images/Tenet.2020.jpg
Sci-Fi,Hollywood,Avatar,2009,BluRay,"When his brother is killed in a robbery, paraplegic Marine Jake Sully decides to take his place in a mission on the distant world of Pandora. There he learns of greedy corporate figurehead Parker Selfridge's intentions of driving off the native humanoid ""Na'vi"" in order to mine for the precious material scattered throughout their rich woodland. In exchange for the spinal surgery that will fix his legs, Jake gathers intel for the cooperating military unit spearheaded by gung-ho Colonel Quaritch, while simultaneously attempting to infiltrate the Na'vi people with the use of an ""avatar"" identity. While Jake begins to bond with the native tribe and quickly falls in love with the beautiful alien Neytiri, the restless Colonel moves forward with his ruthless extermination tactics, forcing the soldier to take a stand - and fight back in an epic battle for the fate of Pandora. ...<more>",https://fzmovies.net/movie-Avatar--hmp4.htm,https://fzmovies.net/imdb_images/Avatar.jpg
Sci-Fi,Hollywood,Zack Snyders Justice League,2021,BluRay,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions. The task proves more difficult than Bruce imagined, as each of the…Tags : superhero | cyborg | villain...<more>",https://fzmovies.net/movie-Zack%20Snyders%20Justice%20League--hmp4.htm,https://fzmovies.net/imdb_images/Zack.Snyders.Justice.League.2021.jpg
Sci-Fi,Hollywood,The Meg,2018,BluRay,"Five years ago, expert sea diver and Naval Captain Jonas Taylor encountered an unknown danger in the unexplored recesses of the Mariana Trench that forced him to abort his mission and abandon half his crew. Though the tragic incident earned him a dishonorable discharge, what ultimately cost him his…...<more>",https://fzmovies.net/movie-The%20Meg--hmp4.htm,https://fzmovies.net/imdb_images/The.Meg.2018.jpg
Sci-Fi,Hollywood,Inception,2010,BluRay,"Dom Cobb is a skilled thief, the absolute best in the dangerous art of extraction, stealing valuable secrets from deep within the subconscious during the dream state, when the mind is at its most vulnerable. Cobb's rare ability has made him a coveted player in this treacherous new world of corporate espionage, but it has also made him an international fugitive and cost him everything he has ever loved. Now Cobb is being offered a chance at redemption. One last job could give him his life back but only if he can accomplish the impossible-inception. Instead of the perfect heist, Cobb and his team of specialists have to pull off the reverse: their task is not to steal an idea but to plant one. If they succeed, it could be the perfect crime. But no amount of careful planning or expertise can prepare the team for the dangerous enemy that seems to predict their every move. An enemy that only Cobb could have seen coming. ...<more>",https://fzmovies.net/movie-Inception--hmp4.htm,https://fzmovies.net/imdb_images/Inception.jpg
Sci-Fi,Hollywood,Spies in Disguise,2019,BluRay,"When the world's best spy is turned into a pigeon, he must rely on his nerdy tech officer to save the world. Tags : spy | inventor...<more>",https://fzmovies.net/movie-Spies%20in%20Disguise--hmp4.htm,https://fzmovies.net/imdb_images/Spies.in.Disguise.2019%20.jpg
Sci-Fi,Hollywood,Logan 2017,2017,BluRay,"In the near future, a weary Logan cares for an ailing Professor X in a hide out on the Mexican border. But Logan's attempts to hide from the world and his legacy are up-ended when a young mutant arrives, being pursued by dark forces. ...<more>",https://fzmovies.net/movie-Logan%202017--hmp4.htm,https://fzmovies.net/imdb_images/Logan.2017.jpg
Sci-Fi,Hollywood,Bumblebee,2018,BluRay,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie (Hailee Steinfeld), on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken. When Charlie revives him, she quickly learns this is…...<more>",https://fzmovies.net/movie-Bumblebee--hmp4.htm,https://fzmovies.net/imdb_images/Bumblebee.2018.jpg
