genre,category,title,year,distribution,description,url,cover_photo
Music,Hollywood,Alvin and the Chipmunks: Chipwrecked,2011,BDRip,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems....<more>",https://fzmovies.net/movie-Alvin%20and%20the%20Chipmunks:%20Chipwrecked--hmp4.htm,https://fzmovies.net/imdb_images/Alvin%20and%20the%20Chipmunks:%20Chipwrecked.jpg
Music,Hollywood,Straight Outta Compton,2015,BluRay,"The group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood....<more>",https://fzmovies.net/movie-Straight%20Outta%20Compton--hmp4.htm,https://fzmovies.net/imdb_images/Straight.Outta.Compton.jpg
Music,Hollywood,Pitch Perfect,2012,BluRay,"The Barden Bellas are a collegiate, all-girls a cappella singing group thriving on female pop songs and their perfect looks. After a disastrous failing at last year's finals, they are forced to regroup. Among the new recruits is freshman Beca, an independent, aspiring DJ with no interest in the college life. But after she meets Jesse, from the rival all-male a cappella group, Beca has a new outlook and takes it upon herself to help the Bellas find their new look and sound and get back into the competition. ...<more>",https://fzmovies.net/movie-Pitch%20Perfect--hmp4.htm,https://fzmovies.net/imdb_images/Pitch%20Perfect.jpg
Music,Hollywood,High School Musical,2006,BluRay,"Troy Bolton and Gabriella Montez are two totally different teenagers who meet at a party while singing karaoke on New Year's Eve. One week later Troy goes back to his high school, East High, in New Mexico to find that Gabriella is a new student there. They quickly become close friends and accidentally audition for the school musical. After getting a callback, drama queen Sharpay Evans and her sidekick brother Ryan are furious. Then Chad, Troy's best friend and basketball teammate, and Taylor, Gabriella's new friend on the decathlon team, must find out a way to make Gabriella hate Troy. ...<more>",https://fzmovies.net/movie-High%20School%20Musical--hmp4.htm,https://fzmovies.net/imdb_images/High%20School%20Musical.jpg
Music,Hollywood,Purple Hearts,2022,WEB-DL,"In spite of their many differences, Cassie, a struggling singer-songwriter, and Luke, a troubled Marine, agree to marry solely for military benefits. But when tragedy strikes, the line between real and pretend begins to blur.Tags : love | singer | two word title | color in title...<more>",https://fzmovies.net/movie-Purple%20Hearts--hmp4.htm,https://fzmovies.net/imdb_images/Purple.Hearts.2022.jpg
Music,Hollywood,8 Mile,2002,BluRay,"A young rapper, struggling with every aspect of his life, wants to make it big but his friends and foes make this odyssey of rap harder than it may seem. ...<more>",https://fzmovies.net/movie-8%20Mile--hmp4.htm,https://fzmovies.net/imdb_images/8.Mile.2002.jpg
Music,Hollywood,The Lion King II: Simbas Pride,1998,BluRay,"Simba and Nala have a daughter, Kiara. Timon and Pumbaa are assigned to be her babysitters, but she easily escapes their care and ventures into the forbidden lands. There she meets a lion cub named Kovu and they become friends. What she and her parents do not know is that Kovu is the son of Zira - a banished follower of the now-dead Scar. She plans to raise Kovu to overthrow Simba and become the king of the Pride Lands. This tests not only Kiara and Kovu's relationship as they mature, but Simba's relationship with his daughter. ...<more>",https://fzmovies.net/movie-The%20Lion%20King%20II:%20Simbas%20Pride--hmp4.htm,https://fzmovies.net/imdb_images/The%20Lion%20King%20II:%20Simbas%20Pride.jpg
Music,Hollywood,Descendants 3,2019,WEBRip,The teenagers of Disney's most infamous villains return to the Isle of the Lost to recruit a new batch of villainous offspring to join them at Auradon Prep. ...<more>,https://fzmovies.net/movie-Descendants%203--hmp4.htm,https://fzmovies.net/imdb_images/Descendants.3.2019.jpg
Music,Hollywood,High School Musical 2,2007,BluRay,"The Wildcats are back. They start off getting out of school, where Sharpay makes sure Troy has job at her country club. Troy then in returns gets everyone else a job at the country club too. Gabriella is the new lifeguard, while Troy, Chad, and the others work in the kitchen. At the country club there is a talent show, which Sharpay and Ryan win every year. Kelsi had written a song for Troy and Gabriella to sing at the talent show, which later on Sharpay takes (at a faster tempo) for her and Troy to sing at the talent show. Sharpay plots to take Troy away from Gabriella, by getting him a better job than the rest of the Wildcats. Troy starts changing, all for a ""scholarship"", starting to act like a jerk, which results in Gabriella breaking up with Troy, saying she doesn't belong there. After Troy loses all his friends, because he began acting like a jerk and had found out that Sharpay had made it where no Junior Staffers can perform in the talent show, he decides to do something about it, and asks for his old job back with the rest of his friends and quits the talent show leaving Sharpay with nothing, since she had ditched her brother to perform with Troy. She then goes back to Ryan, who had been working with the Junior Staffers on an act, who then leaves her saying she always wanted the spotlight, now she has it. Troy ends up doing the talent show, thinking that he would be performing with Sharpay. He learns a new song within a matter of minutes. ...<more>",https://fzmovies.net/movie-High%20School%20Musical%202--hmp4.htm,https://fzmovies.net/imdb_images/High%20School%20Musical%202.jpg
Music,Hollywood,School Dance,2014,WEB-DL,"High schooler Jason has found his dream girl-the gorgeous Anastacia. There's just one problem: she doesn't know he exists. If he can win a spot on the school's hottest dance crew, Jason ... ...<more>",https://fzmovies.net/movie-School%20Dance--hmp4.htm,https://fzmovies.net/imdb_images/School%20Dance.2014.jpg
Music,Hollywood,Smallfoot,2018,BluRay,"A yeti named Migo is convinced that a human known only as ""Small Foot"" is real and has to prove to his tribe that it does exist with the help of Meechee and the S.E.S - Smallfoot Evidentiary Society. Written by Mark Mason RobledoTags : cgi...<more>",https://fzmovies.net/movie-Smallfoot--hmp4.htm,https://fzmovies.net/imdb_images/Smallfoot.2018.jpg
Music,Hollywood,Step Up All In,2014,BluRay,"All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers...<more>",https://fzmovies.net/movie-Step%20Up%20All%20In--hmp4.htm,https://fzmovies.net/imdb_images/Step.Up.All.In.2014.jpg
Music,Hollywood,Forever My Girl 2018,2018,BluRay,After being gone for a decade a country star returns home to the love he left behind.,https://fzmovies.net/movie-Forever%20My%20Girl%202018--hmp4.htm,https://fzmovies.net/imdb_images/Forever.My.Girl.2018.jpg
Music,Hollywood,High School Musical 3: Senior Year,2008,BluRay,"Troy and the gang of East High School are going through their senior year, facing graduating and going their separate ways. Coming to terms with the reality of it all, Troy wants to attend the nearby University of Albuquerque next year on a basketball scholarship, but Gabriella wants to attend Stanford University in California. Meanwhile, Sharpay, the school's shallow and spoiled rich girl, plots to go all out planning the school's final musical show with the idea to add music to her hopes and fears about the future. While Sharpay takes an up-and-coming British exchange student under her wing, her flamboyant fraternal twin brother, Ryan, has his sights set on something different after school. In addition, Troy's best friend and basketball teammate Chad, and Garbiella's best friend Taylor, all have their sights set on their plans after high school and come to terms with the reality of the real world. ...<more>",https://fzmovies.net/movie-High%20School%20Musical%203:%20Senior%20Year--hmp4.htm,https://fzmovies.net/imdb_images/High%20School%20Musical%203:%20Senior%20Year.jpg
Music,Hollywood,Green Book,2018,BluRay,"In 1962, Tony ""Tony Lip"" Vallelonga, a tough bouncer, is looking for work with his nightclub is closed for renovations. The most promising offer turns out to be the driver for the African-American classical pianist Don Shirley for a concert tour into the Deep South states. Although hardly enthused…...<more>",https://fzmovies.net/movie-Green%20Book--hmp4.htm,https://fzmovies.net/imdb_images/Green.Book.2018.jpg
Music,Hollywood,Stomp the Yard,2007,BluRay,"After the death of his brother, an expert street dancer goes to Georgia to attend Truth University. But his efforts to get an education and woo the girl he likes are sidelined when he joins......<more>",https://fzmovies.net/movie-Stomp%20the%20Yard--hmp4.htm,https://fzmovies.net/imdb_images/Stomp.the.Yard.2007.jpg
Music,Hollywood,All Eyez on Me 2017,2017,BluRay,"Tells the true and untold story of prolific rapper, actor, poet and activist Tupac Shakur.",https://fzmovies.net/movie-All%20Eyez%20on%20Me%202017--hmp4.htm,https://fzmovies.net/imdb_images/All.Eyez.on.Me.2017.jpg
Music,Hollywood,The Princess and the Frog,2008,BluRay,"A modern day retelling of the classic story The Frog Prince. The Princess and the Frog finds the lives of arrogant, carefree Prince Naveen and hardworking waitress Tiana crossing paths. Prince Naveen is transformed into a frog by a conniving voodoo magician and Tiana, following suit, upon kissing the amphibian royalty. With the help of a trumpet-playing alligator, a Cajun firefly, and an old blind lady who lives in a boat in a tree, Naveen and Tiana must race to break the spell and fulfill their dreams. ...<more>",https://fzmovies.net/movie-The%20Princess%20and%20the%20Frog--hmp4.htm,https://fzmovies.net/imdb_images/The%20Princess%20and%20the%20Frog.jpg
Music,Hollywood,Cinderella 2021,2021,BluRay,"A modern movie musical with a bold take on the classic fairy tale. Our ambitious heroine has big dreams and with the help of her fab Godmother, she perseveres to make them come true.Tags : fairy | fairy tale | magic...<more>",https://fzmovies.net/movie-Cinderella%202021--hmp4.htm,https://fzmovies.net/imdb_images/Cinderella.2021.jpg
Music,Hollywood,I Still Believe,2020,BluRay,The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope.,https://fzmovies.net/movie-I%20Still%20Believe--hmp4.htm,https://fzmovies.net/imdb_images/I.Still.Believe.2020.jpg
